0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.618063390254974365e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.216693975031375885e+01 5.535266399383544922e+00 8.018913149833679199e+00 3.502784192562103271e+00 1.182063084840774536e+01 4.862694927118718624e+02 4.609255671501159668e+00 9.636211216449737549e+00 1.697349548339843750e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.557827949523925781e+00 6.088431477546691895e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.800366759300231934e+00 1.771104335784912109e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.201785504817962646e+00 1.916892856359481812e+00 1.251554381847381592e+01 1.357186275720596313e+01 1.949658030271530151e+01 5.862384459376335144e+01 6.284645247906446457e+02 3.045474529266357422e+01 1.661896067857742310e+01 2.637433171272277832e+00 0.000000000000000000e+00 1.247542440891265869e+00 3.573004364967346191e+00 3.885899394750595093e+00 3.356486544013023376e+00 6.560008227825164795e-01 3.377113044261932373e+00 0.000000000000000000e+00 1.074505478143692017e+00 2.978059530258178711e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.527019143104553223e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.708500087261199951e+00 1.756135481595993042e+01 1.025279760360717773e+00 3.964214146137237549e+00 2.417138120532035828e+01 3.565858414955437183e+01 8.370076803490519524e+01 5.786995061337947845e+02 4.197956949472427368e+01 2.448009735345840454e+01 1.763650846481323242e+01 2.750204348564147949e+01 1.580315423011779785e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.515900179743766785e-01 2.224469212815165520e-01 2.863102316856384277e+00 3.238698124885559082e+00 3.600533634424209595e+00 3.693229049444198608e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.717731595039367676e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.304046988487243652e+00 0.000000000000000000e+00 2.912245129980146885e+01 2.914790809154510498e+00 1.127462679147720337e+01 5.492602953314781189e+01 7.838717043399810791e+01 5.071278687119483948e+02 7.338202512264251709e+01 2.209736728668212891e+01 1.919946408271789551e+01 1.234362125396728516e+00 8.276049733161926270e+00 8.027164101600646973e+00 3.726173834875226021e+00 4.413925483822822571e+00 2.422729194164276123e+00 9.925192832946777344e+00 1.172341942787170410e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.240247607231140137e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.863041818141937256e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.797403633594512939e+00 8.308469057083129883e-01 0.000000000000000000e+00 7.421263508498668671e+00 1.789230078458786011e+01 1.119970202445983887e+01 6.608729720115661621e+01 5.891053432226181030e+01 4.071038104891777039e+02 1.040893708467483521e+02 4.427265584468841553e+01 4.439675629138946533e+00 0.000000000000000000e+00 4.897939682006835938e+00 5.689284622669219971e+00 8.138306498527526855e+00 1.564084407687187195e+01 6.327479660511016846e+00 4.896864593029022217e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.424983039498329163e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.981358885765075684e+00 1.999222159385681152e+00 0.000000000000000000e+00 4.976130425930023193e-01 2.950767785310745239e+00 7.791912332177162170e+00 3.000508524477481842e+00 1.357406978309154510e+01 7.316510552167892456e+01 3.731004923582077026e+01 1.570384820985927945e+02 3.280018091052770615e+02 1.256893063783645630e+02 5.253275966644287109e+01 1.665105909109115601e+01 6.184968113899230957e+00 2.603493809700012207e+00 3.665551304817199707e+00 3.231496125459671021e+00 2.157933264970779419e+00 3.114666640758514404e+00 3.703259408473968506e+00 0.000000000000000000e+00 6.840396672487258911e-01 6.864541023969650269e-02 5.865318328142166138e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.060328960418701172e+00 0.000000000000000000e+00 2.899339122697710991e+00 7.317825376987457275e+00 1.227259014523588121e+01 1.443678343854844570e+01 3.822236151993274689e+01 3.886805108189582825e+01 7.041493672132492065e+01 1.328093905448913574e+02 2.925152229070663452e+02 1.244811013340950012e+02 5.052206382458098233e+01 3.097518364898860455e+01 1.295208263397216797e+01 1.073040598630905151e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.153730869293212891e-01 2.515725914388895035e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.202261984348297119e+00 4.488251984119415283e+00 7.305954217910766602e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.042452961206436157e+01 4.060186195373535156e+01 3.319706875085830688e+01 2.442052057385444641e+01 3.053092604875564575e+01 6.064175376296043396e+01 1.069014250617474318e+02 2.158178877830505371e+02 1.212509439587593079e+02 7.522419160604476929e+01 4.729610356688499451e+01 1.780022968351840973e+01 1.483434674143791199e+01 1.026083150506019592e+01 7.329747796058654785e+00 7.077214777469635010e+00 4.909337699413299561e+00 2.235809803009033203e+00 3.687602460384368896e+00 4.633966549299657345e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.625885546207427979e-01 4.626761540770530701e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.046455442905426025e+00 4.208050966262817383e+00 2.125108182430267334e+00 0.000000000000000000e+00 7.787040889263153076e+00 5.343256294727325439e+00 1.012908154726028442e+01 1.203516817092895508e+01 3.590640103816986084e+01 3.631903421878814697e+01 3.684905707836151123e+01 2.156197751499712467e+01 4.261045220121741295e+01 1.002218349277973175e+02 1.714610577523708344e+02 1.275648993849754333e+02 4.982595902681350708e+01 7.386121669411659241e+01 4.097927278280258179e+01 1.076287393830716610e+01 1.453310787677764893e+01 1.147995764017105103e+01 0.000000000000000000e+00 3.992962419986724854e+00 9.321470916271209717e+00 9.186890512704849243e+00 1.238748189993202686e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.122777640819549561e-01 2.761517296545207500e+00 2.753156960010528564e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.073857434093952179e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.331332516670227051e+01 2.235052585601806641e+00 1.271588867902755737e+01 2.999226480722427368e+01 2.201036161184310913e+01 4.245196684682741761e+01 2.680509991943836212e+01 6.167353716492652893e+01 9.374363926053047180e+01 1.504000391960144043e+02 1.082237991094589233e+02 6.276573830842971802e+01 4.219230186939239502e+01 6.799445378780364990e+01 7.814515171572566032e+00 8.857603073120117188e-01 1.131032329797744751e+01 2.232699143886566162e+01 6.933199107646942139e+00 1.892186850309371948e+00 1.963595226407051086e+01 6.448184296488761902e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.071847723796963692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
